@locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Market,Name,OperatingHours.@timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime MF,Is24Hours MF,IsOpen MF,Summary MF,ThruTime MF,BeginTime Sat,Is24Hours Sat,IsOpen Sat,Summary Sat,ThruTime Sat,BeginTime Sun,Is24Hours Sun,IsOpen Sun,Summary Sun,ThruTime Sun,AllCapability
en-US,3944 Grand Ave,,Chino,United States,San Bernardino,"3944 Grand Ave, Chino, CA 91710-5422",NWC Pipeline Ave & Grand Ave,34.001494,-117.718243,91710-5422,CA,T0912,"T0912,",912,TRUE,2011-06-02 12:00:00,1994-07-20 12:00:00,RG2,Chino Hills,12-hour,206,292,200,,PST,Pacific Std Time,UTC,-8,STR,(909) 465-5804,(909) 270-4709,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,701 Rio Rancho Road,,Pomona,United States,Los Angeles,"701 Rio Rancho Road, Pomona, CA 91766",NEC Rio Rancho & Auto Center Dr,34.034637,-117.756544,91766,CA,T2831,"T2831,",2831,TRUE,,2013-10-09 12:00:00,RG2,Pomona,12-hour,206,292,200,,PST,Pacific Std Time,UTC,-8,STR,(909) 634-3151,(909) 634-3161,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,1280 Auto Park Way,,Escondido,United States,San Diego,"1280 Auto Park Way, Escondido, CA 92029-2231",NEC Auto Pkwy S & Valley Pkwy,33.113107,-117.099632,92029-2231,CA,T0274,"T0274,",274,TRUE,2017-11-02 12:00:00,1987-10-07 12:00:00,RG2,Escondido,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 489-6119,(760) 705-3493,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,280 E Via Rancho Pkwy,,Escondido,United States,San Diego,"280 E Via Rancho Pkwy, Escondido, CA 92025-8005",NEC I-15 & E. Via Rancho Parkway,33.069927,-117.065291,92025-8005,CA,T2802,"T2802,",2802,TRUE,,2012-10-10 12:00:00,RG2,Escondido South,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 705-9019,(760) 705-9029,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,888 W Arrow Hwy,,San Dimas,United States,Los Angeles,"888 W Arrow Hwy, San Dimas, CA 91773-2495",SWC I-210 & Arrow Hwy,34.104422,-117.823254,91773-2495,CA,T0767,"T0767,",767,TRUE,2010-10-14 12:00:00,1997-03-05 12:00:00,RG2,San Dimas,12-hour,206,292,200,,PST,Pacific Std Time,UTC,-8,STR,(909) 394-0335,(909) 451-0672,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1751 University Dr,,Vista,United States,San Diego,"1751 University Dr, Vista, CA 92083-7775",NWC Hwy 78 & Sycamore Ave,33.169156,-117.214363,92083-7775,CA,T1040,"T1040,",1040,TRUE,2010-06-03 12:00:00,1997-03-05 12:00:00,RG2,Vista,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 941-0220,(760) 666-6298,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Clinic care by Kaiser Permanente', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,30602 Santa Margarita Pkwy,,Rancho Santa Margarita,United States,Orange,"30602 Santa Margarita Pkwy, Rancho Santa Margarita, CA 92688-2814",SEC Santa Margarita & Avenida,33.641838,-117.597587,92688-2814,CA,T0914,"T0914,",914,TRUE,2010-10-14 12:00:00,1994-10-05 12:00:00,RG2,Rancho Santa Margarita,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 459-1543,(949) 207-5204,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Which Wich Superior Sandwiches', 'Wine, Beer, & Spirits Available']"
en-US,443 College Blvd,,Oceanside,United States,San Diego,"443 College Blvd, Oceanside, CA 92057-5435",NWC Highway 76 (Mission Ave) & College Blvd,33.247039,-117.293228,92057-5435,CA,T2871,"T2871,",2871,TRUE,,2017-11-08 12:00:00,,Oceanside East,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 666-6778,(760) 666-6788,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,8148 E Santa Ana Canyon Rd,,Anaheim,United States,Orange,"8148 E Santa Ana Canyon Rd, Anaheim, CA 92808-1105",SWC E Santa Ana Canyon & Roosevelt,33.865805,-117.747645,92808-1105,CA,T0677,"T0677,",677,TRUE,2010-10-14 12:00:00,1992-10-07 12:00:00,RG2,Anaheim Hills,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 921-9091,(714) 923-2177,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Which Wich Superior Sandwiches', 'Wine, Beer, & Spirits Available']"
en-US,747 Grand Ave,,Diamond Bar,United States,Los Angeles,"747 Grand Ave, Diamond Bar, CA 91765-8400",SWC Grand Ave & Golden Springs Dr,34.005008,-117.821076,91765-8400,CA,T2179,"T2179,",2179,TRUE,2010-10-14 12:00:00,2006-10-04 12:00:00,RG2,Diamond Bar,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(909) 610-2149,(909) 610-2113,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,14823 Pomerado Rd,,Poway,United States,San Diego,"14823 Pomerado Rd, Poway, CA 92064-2803",SEC Pomerado & Camino Del Norte,32.980582,-117.060866,92064-2803,CA,T0296,"T0296,",296,TRUE,2012-06-14 12:00:00,1988-02-17 12:00:00,RG2,Poway,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 679-8202,(858) 859-4203,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,38019 47Th St E,,Palmdale,United States,Los Angeles,"38019 47Th St E, Palmdale, CA 93552-3103",SWC Palmdale Blvd & 47th St/Hwy 138,34.574355,-118.047839,93552-3103,CA,T2350,"T2350,",2350,TRUE,,2008-07-23 12:00:00,RG2,Palmdale East,12-hour,219,294,200,SuperTarget,PST,Pacific Std Time,UTC,-8,STR,(661) 998-2500,(661) 998-2510,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,3150 Business Park Dr,,Vista,United States,San Diego,"3150 Business Park Dr, Vista, CA 92081-8520",NEC Business Park Dr & Poinsettia Ave,33.13671,-117.228517,92081-8520,CA,T2165,"T2165,",2165,TRUE,,2009-07-22 12:00:00,RG2,Vista South,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 208-6111,(760) 208-6121,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,26762 Portola Pkwy,,Foothill Ranch,United States,Orange,"26762 Portola Pkwy, Foothill Ranch, CA 92610-1712",NWC Portola Pkwy & Bake Pkwy,33.676954,-117.664298,92610-1712,CA,T0913,"T0913,",913,TRUE,2011-10-06 12:00:00,1994-10-05 12:00:00,RG2,Foothill Ranch,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 454-2360,(949) 427-4085,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,809 N Azusa Ave,,Azusa,United States,Los Angeles,"809 N Azusa Ave, Azusa, CA 91702-2510",SWC Azusa Ave & W 9th St,34.135589,-117.907781,91702-2510,CA,T2627,"T2627,",2627,TRUE,,2010-10-06 12:00:00,RG2,Azusa,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 629-1121,(626) 629-1131,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,17170 Camino Del Sur,,San Diego,United States,San Diego,"17170 Camino Del Sur, San Diego, CA 92127-4166",SWC of Camino Del Sur and 4 Gee Rd,33.020167,-117.125633,92127-4166,CA,T2855,"T2855,",2855,TRUE,,2015-10-07 12:00:00,ESF,San Diego Del Sur,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 227-3918,(858) 227-3928,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2831 E Eastland Ctr Dr,,West Covina,United States,Los Angeles,"2831 E Eastland Ctr Dr, West Covina, CA 91791-1624",NEC Citrus Ave & I-10,34.07412,-117.884696,91791-1624,CA,T1028,"T1028,",1028,TRUE,2010-04-15 12:00:00,1996-10-02 12:00:00,RG2,West Covina,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 859-0221,(626) 251-1759,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Pizza Hut Salads and Snacks', 'Starbucks', 'Wine & Beer Available']"
en-US,2255 S El Camino Real,,Oceanside,United States,San Diego,"2255 S El Camino Real, Oceanside, CA 92054-6318",NWC El Camino Real & Vista Way,33.184026,-117.329697,92054-6318,CA,T0303,"T0303,",303,TRUE,2017-11-02 12:00:00,1987-09-09 12:00:00,RG2,Oceanside,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 967-8335,(760) 576-3044,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,9846 Mission Gorge Rd,,Santee,United States,San Diego,"9846 Mission Gorge Rd, Santee, CA 92071-3834",NEC Mission Gorge Rd & Cuyamaca St,32.841939,-116.983013,92071-3834,CA,T1485,"T1485,",1485,TRUE,2017-07-06 12:00:00,2002-10-09 12:00:00,RG2,Santee,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 449-9790,(619) 212-7987,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Clinic care by Kaiser Permanente', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,25601 Jeronimo Rd,,Mission Viejo,United States,Orange,"25601 Jeronimo Rd, Mission Viejo, CA 92691-2794",NEC Jeronimo Rd & Los Alisos Blvd,33.623323,-117.681618,92691-2794,CA,T2163,"T2163,",2163,TRUE,2018-04-13 12:00:00,2007-10-10 12:00:00,RG2,Mission Viejo N,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 680-1064,(949) 680-1074,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2370 S Azusa Ave,,West Covina,United States,Los Angeles,"2370 S Azusa Ave, West Covina, CA 91792-1511",NEC Azusa Ave & Amar Rd,34.033547,-117.912146,91792-1511,CA,T2147,"T2147,",2147,TRUE,2010-04-15 12:00:00,2008-03-05 12:00:00,RG2,West Covina South,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 667-5400,(626) 667-5410,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,250 Broadway,,El Cajon,United States,San Diego,"250 Broadway, El Cajon, CA 92021-4539",NWC Broadway & Ballantyne,32.809271,-116.958998,92021-4539,CA,T0304,"T0304,",304,TRUE,2018-04-13 12:00:00,1987-09-09 12:00:00,RG2,El Cajon,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 442-9641,(619) 212-7819,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,24500 Alicia Pkwy,,Mission Viejo,United States,Orange,"24500 Alicia Pkwy, Mission Viejo, CA 92691-4508",NEC Alicia Parkway & I-5,33.606277,-117.688812,92691-4508,CA,T0300,"T0300,",300,TRUE,2010-10-14 12:00:00,1987-07-22 12:00:00,RG2,Mission Viejo,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 583-1298,(949) 427-4057,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,43525 10th St W,,Lancaster,United States,Los Angeles,"43525 10th St W, Lancaster, CA 93534-6091","SWC Ave ""K"" & 10th St W",34.673656,-118.149399,93534-6091,CA,T0245,"T0245,",245,TRUE,2011-10-06 12:00:00,1986-10-08 12:00:00,RG2,Lancaster,12-hour,219,294,200,,PST,Pacific Std Time,UTC,-8,STR,(661) 949-8584,(661) 206-3373,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine & Beer Available']"
en-US,1050 Huntington Dr,,Duarte,United States,Los Angeles,"1050 Huntington Dr, Duarte, CA 91010-2475",SEC Huntington Dr & Bradbury,34.138102,-117.982918,91010-2475,CA,T0302,"T0302,",302,TRUE,2018-04-13 12:00:00,1987-09-09 12:00:00,RG2,Duarte,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 303-8858,(626) 263-9322,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,17751 Colima Rd,,Rowland Heights,United States,Los Angeles,"17751 Colima Rd, Rowland Heights, CA 91748-1714",NWC Colima Rd & Walnut Hall Dr,33.991768,-117.919052,91748-1714,CA,T0222,"T0222,",222,TRUE,2017-07-06 12:00:00,1984-10-10 12:00:00,RG2,Puente Hills,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 913-2880,(626) 923-2241,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2191 N Tustin St,,Orange,United States,Orange,"2191 N Tustin St, Orange, CA 92865-3701",NEC Tustin Ave & Meats Ave,33.824384,-117.834997,92865-3701,CA,T0230,"T0230,",230,TRUE,2017-11-02 12:00:00,1985-10-09 12:00:00,RG2,Orange,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 974-2800,(714) 923-2502,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,855 E Birch St,,Brea,United States,Orange,"855 E Birch St, Brea, CA 92821-5769",NWC E Birch St & N State College Blvd,33.918693,-117.886971,92821-5769,CA,T2482,"T2482,",2482,TRUE,,2009-10-07 12:00:00,RG2,Brea,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 989-5013,(714) 989-5023,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1010 N El Camino Real,,Encinitas,United States,San Diego,"1010 N El Camino Real, Encinitas, CA 92024-1320",SWC El Camino Real & Olivenhain,33.06304,-117.264711,92024-1320,CA,T1029,"T1029,",1029,TRUE,2011-07-21 12:00:00,1996-10-02 12:00:00,RG2,Encinitas,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 633-1406,(760) 704-0286,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,990 Avenida Vista Hermosa,,San Clemente,United States,Orange,"990 Avenida Vista Hermosa, San Clemente, CA 92673-6360",NWC La Pata Ave & Vista Hermosa Ave,33.463108,-117.606739,92673-6360,CA,T2730,"T2730,",2730,TRUE,,2011-10-05 12:00:00,RG2,San Clemente,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 456-8668,(949) 456-8678,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,13200 Jamboree Rd,,Irvine,United States,Orange,"13200 Jamboree Rd, Irvine, CA 92602-2307",SEC Irvine Blvd & Jamboree Rd,33.727436,-117.784915,92602-2307,CA,T1238,"T1238,",1238,TRUE,2016-06-23 12:00:00,1999-10-06 12:00:00,RG2,Irvine North,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 838-1209,(714) 361-2553,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Clinic care by Kaiser Permanente', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2920 Yorba Linda Blvd,,Fullerton,United States,Orange,"2920 Yorba Linda Blvd, Fullerton, CA 92831-1523",SEC Yorba Linda Blvd & Placentia,33.887729,-117.877297,92831-1523,CA,T0293,"T0293,",293,TRUE,2018-04-13 12:00:00,1987-07-22 12:00:00,RG2,Fullerton,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 579-3090,(714) 982-1662,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
