@locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Market,Name,OperatingHours.@timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime MF,Is24Hours MF,IsOpen MF,Summary MF,ThruTime MF,BeginTime Sat,Is24Hours Sat,IsOpen Sat,Summary Sat,ThruTime Sat,BeginTime Sun,Is24Hours Sun,IsOpen Sun,Summary Sun,ThruTime Sun,AllCapability
en-US,9846 Mission Gorge Rd,,Santee,United States,San Diego,"9846 Mission Gorge Rd, Santee, CA 92071-3834",NEC Mission Gorge Rd & Cuyamaca St,32.841939,-116.983013,92071-3834,CA,T1485,"T1485,",1485,TRUE,2017-07-06 12:00:00,2002-10-09 12:00:00,RG2,Santee,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 449-9790,(619) 212-7987,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Clinic care by Kaiser Permanente', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,25601 Jeronimo Rd,,Mission Viejo,United States,Orange,"25601 Jeronimo Rd, Mission Viejo, CA 92691-2794",NEC Jeronimo Rd & Los Alisos Blvd,33.623323,-117.681618,92691-2794,CA,T2163,"T2163,",2163,TRUE,2018-04-13 12:00:00,2007-10-10 12:00:00,RG2,Mission Viejo N,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 680-1064,(949) 680-1074,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2370 S Azusa Ave,,West Covina,United States,Los Angeles,"2370 S Azusa Ave, West Covina, CA 91792-1511",NEC Azusa Ave & Amar Rd,34.033547,-117.912146,91792-1511,CA,T2147,"T2147,",2147,TRUE,2010-04-15 12:00:00,2008-03-05 12:00:00,RG2,West Covina South,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 667-5400,(626) 667-5410,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,250 Broadway,,El Cajon,United States,San Diego,"250 Broadway, El Cajon, CA 92021-4539",NWC Broadway & Ballantyne,32.809271,-116.958998,92021-4539,CA,T0304,"T0304,",304,TRUE,2018-04-13 12:00:00,1987-09-09 12:00:00,RG2,El Cajon,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 442-9641,(619) 212-7819,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,24500 Alicia Pkwy,,Mission Viejo,United States,Orange,"24500 Alicia Pkwy, Mission Viejo, CA 92691-4508",NEC Alicia Parkway & I-5,33.606277,-117.688812,92691-4508,CA,T0300,"T0300,",300,TRUE,2010-10-14 12:00:00,1987-07-22 12:00:00,RG2,Mission Viejo,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 583-1298,(949) 427-4057,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,43525 10th St W,,Lancaster,United States,Los Angeles,"43525 10th St W, Lancaster, CA 93534-6091","SWC Ave ""K"" & 10th St W",34.673656,-118.149399,93534-6091,CA,T0245,"T0245,",245,TRUE,2011-10-06 12:00:00,1986-10-08 12:00:00,RG2,Lancaster,12-hour,219,294,200,,PST,Pacific Std Time,UTC,-8,STR,(661) 949-8584,(661) 206-3373,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine & Beer Available']"
en-US,1050 Huntington Dr,,Duarte,United States,Los Angeles,"1050 Huntington Dr, Duarte, CA 91010-2475",SEC Huntington Dr & Bradbury,34.138102,-117.982918,91010-2475,CA,T0302,"T0302,",302,TRUE,2018-04-13 12:00:00,1987-09-09 12:00:00,RG2,Duarte,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 303-8858,(626) 263-9322,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,17751 Colima Rd,,Rowland Heights,United States,Los Angeles,"17751 Colima Rd, Rowland Heights, CA 91748-1714",NWC Colima Rd & Walnut Hall Dr,33.991768,-117.919052,91748-1714,CA,T0222,"T0222,",222,TRUE,2017-07-06 12:00:00,1984-10-10 12:00:00,RG2,Puente Hills,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 913-2880,(626) 923-2241,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2191 N Tustin St,,Orange,United States,Orange,"2191 N Tustin St, Orange, CA 92865-3701",NEC Tustin Ave & Meats Ave,33.824384,-117.834997,92865-3701,CA,T0230,"T0230,",230,TRUE,2017-11-02 12:00:00,1985-10-09 12:00:00,RG2,Orange,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 974-2800,(714) 923-2502,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,855 E Birch St,,Brea,United States,Orange,"855 E Birch St, Brea, CA 92821-5769",NWC E Birch St & N State College Blvd,33.918693,-117.886971,92821-5769,CA,T2482,"T2482,",2482,TRUE,,2009-10-07 12:00:00,RG2,Brea,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 989-5013,(714) 989-5023,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1010 N El Camino Real,,Encinitas,United States,San Diego,"1010 N El Camino Real, Encinitas, CA 92024-1320",SWC El Camino Real & Olivenhain,33.06304,-117.264711,92024-1320,CA,T1029,"T1029,",1029,TRUE,2011-07-21 12:00:00,1996-10-02 12:00:00,RG2,Encinitas,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(760) 633-1406,(760) 704-0286,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,990 Avenida Vista Hermosa,,San Clemente,United States,Orange,"990 Avenida Vista Hermosa, San Clemente, CA 92673-6360",NWC La Pata Ave & Vista Hermosa Ave,33.463108,-117.606739,92673-6360,CA,T2730,"T2730,",2730,TRUE,,2011-10-05 12:00:00,RG2,San Clemente,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 456-8668,(949) 456-8678,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,13200 Jamboree Rd,,Irvine,United States,Orange,"13200 Jamboree Rd, Irvine, CA 92602-2307",SEC Irvine Blvd & Jamboree Rd,33.727436,-117.784915,92602-2307,CA,T1238,"T1238,",1238,TRUE,2016-06-23 12:00:00,1999-10-06 12:00:00,RG2,Irvine North,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 838-1209,(714) 361-2553,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Clinic care by Kaiser Permanente', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2920 Yorba Linda Blvd,,Fullerton,United States,Orange,"2920 Yorba Linda Blvd, Fullerton, CA 92831-1523",SEC Yorba Linda Blvd & Placentia,33.887729,-117.877297,92831-1523,CA,T0293,"T0293,",293,TRUE,2018-04-13 12:00:00,1987-07-22 12:00:00,RG2,Fullerton,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 579-3090,(714) 982-1662,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,39440 10th St W,,Palmdale,United States,Los Angeles,"39440 10th St W, Palmdale, CA 93551-3747","SEC Ave ""P"" & 10th St",34.599359,-118.146734,93551-3747,CA,T0685,"T0685,",685,TRUE,2011-10-06 12:00:00,1991-10-09 12:00:00,RG2,Palmdale,12-hour,219,294,200,,PST,Pacific Std Time,UTC,-8,STR,(661) 265-0906,(661) 202-3340,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,900 Spectrum Center Dr,,Irvine,United States,Orange,"900 Spectrum Center Dr, Irvine, CA 92618-4958",NWC I-5 & I-405,33.64795,-117.740077,92618-4958,CA,T2128,"T2128,",2128,TRUE,2010-10-14 12:00:00,2006-07-19 12:00:00,RG2,Irvine Spectrum,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 885-0114,(949) 885-1855,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2620 E Chapman Ave,,Orange,United States,Orange,"2620 E Chapman Ave, Orange, CA 92869-3205",SEC E. Chapman Ave and S.Yorba St,33.787208,-117.825177,92869-3205,CA,T3258,"T3258,",3258,TRUE,,2017-10-18 12:00:00,,East Orange,12-hour,222,296,200,TargetExpress,PST,Pacific Std Time,UTC,-8,STR,(714) 923-1766,(714) 923-1776,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3100 Baldwin Park Blvd,,Baldwin Park,United States,Los Angeles,"3100 Baldwin Park Blvd, Baldwin Park, CA 91706-4703",NEC I-10 & Baldwin Park,34.06949,-117.977457,91706-4703,CA,T1033,"T1033,",1033,TRUE,2016-06-23 12:00:00,1997-07-23 12:00:00,RG2,Baldwin Park,12-hour,263,292,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 851-9404,(626) 251-1771,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,26932 La Paz Rd,,Aliso Viejo,United States,Orange,"26932 La Paz Rd, Aliso Viejo, CA 92656-3038",NEC La Paz & Pacific Park,33.570957,-117.705313,92656-3038,CA,T0259,"T0259,",259,TRUE,2012-06-21 12:00:00,1987-02-18 12:00:00,RG2,Aliso Viejo,12-hour,261,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 643-0337,(949) 427-4027,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beauty Concierge', 'CVS pharmacy', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2911 Jamacha Rd,,El Cajon,United States,San Diego,"2911 Jamacha Rd, El Cajon, CA 92019-4342",SEC Jamacha Rd & Hwy 94,32.738795,-116.93853,92019-4342,CA,T1140,"T1140,",1140,TRUE,2010-04-15 12:00:00,1998-10-07 12:00:00,RG2,Rancho San Diego,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 660-2948,(619) 403-5249,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,8251 Mira Mesa Blvd,,San Diego,United States,San Diego,"8251 Mira Mesa Blvd, San Diego, CA 92126-2603",SWC Mira Mesa Blvd & Camino Ruiz,32.910813,-117.146313,92126-2603,CA,T0305,"T0305,",305,TRUE,2011-10-06 12:00:00,1987-07-22 12:00:00,RG2,Mira Mesa,12-hour,231,296,200,,PST,Pacific Std Time,UTC,-8,STR,(858) 530-1901,(858) 877-2031,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,5500 Grossmont Ctr Dr,Ste 1,La Mesa,United States,San Diego,"5500 Grossmont Ctr Dr, La Mesa, CA 91942-3015",NEC I-8 & Jackson Dr,32.779717,-117.012303,91942-3015,CA,T0997,"T0997,",997,TRUE,2010-07-22 12:00:00,1995-07-19 12:00:00,RG2,Grossmont,12-hour,201,296,200,,PST,Pacific Std Time,UTC,-8,STR,(619) 461-1960,(619) 403-5235,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Wine & Beer Available']"
en-US,1330 E 17th St,,Santa Ana,United States,Orange,"1330 E 17th St, Santa Ana, CA 92705-8500",SEC E 17th St & Grand Ave,33.759257,-117.850704,92705-8500,CA,T0286,"T0286,",286,TRUE,2010-10-14 12:00:00,1987-09-09 12:00:00,RG2,Santa Ana,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 541-4593,(714) 481-6350,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,3750 Barranca Pkwy,,Irvine,United States,Orange,"3750 Barranca Pkwy, Irvine, CA 92606-8200",SWC Barranca Pkwy & Culver Dr,33.685581,-117.812576,92606-8200,CA,T0336,"T0336,",336,TRUE,2010-10-14 12:00:00,1988-07-20 12:00:00,RG2,Irvine,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(949) 857-8337,(949) 214-0011,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2300 Park Ave,,Tustin,United States,Orange,"2300 Park Ave, Tustin, CA 92782-2702",NEC Jamboree Rd & Barranca Pkwy,33.69995,-117.828042,92782-2702,CA,T2151,"T2151,",2151,TRUE,2010-07-17 12:00:00,2007-07-25 12:00:00,RG2,Tustin,12-hour,202,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 361-2100,(949) 885-4314,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Sun Boutique', 'Which Wich Superior Sandwiches', 'Wine, Beer, & Spirits Available']"
en-US,1000 W Imperial Hwy,,La Habra,United States,Orange,"1000 W Imperial Hwy, La Habra, CA 90631-6901",SEC Imperial Hwy & Idaho St,33.916115,-117.956657,90631-6901,CA,T2397,"T2397,",2397,TRUE,2010-03-11 12:00:00,2008-07-23 12:00:00,RG2,La Habra,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 459-6034,(714) 459-6044,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,200 W Orangethorpe Ave,,Fullerton,United States,Orange,"200 W Orangethorpe Ave, Fullerton, CA 92832-2900",SWC Orangethorpe Ave & Harbor Blvd,33.858511,-117.927687,92832-2900,CA,T1418,"T1418,",1418,TRUE,2018-04-13 12:00:00,2002-07-24 12:00:00,RG2,Fullerton South,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 992-4565,(714) 869-0468,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1441 W 17th St,,Santa Ana,United States,Orange,"1441 W 17th St, Santa Ana, CA 92706-3301",NWC Bristol & 17th St,33.761461,-117.887485,92706-3301,CA,T1936,"T1936,",1936,TRUE,2018-04-13 12:00:00,2004-10-06 12:00:00,RG2,Santa Ana NW,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 481-0030,(714) 481-6070,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beauty Concierge', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1893 W Malvern Ave,,Fullerton,United States,Orange,"1893 W Malvern Ave, Fullerton, CA 92833-2403",NEC Malvern Ave & Gilbert St,33.87942,-117.961619,92833-2403,CA,T1383,"T1383,",1383,TRUE,2017-07-20 12:00:00,2001-10-10 12:00:00,RG2,West Fullerton,12-hour,244,292,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 278-1024,(714) 869-0563,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Clinic care by Kaiser Permanente', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3121 E Colorado Blvd,,Pasadena,United States,Los Angeles,"3121 E Colorado Blvd, Pasadena, CA 91107-3814",NEC Colorado Blvd & Kineola Av,34.147097,-118.085751,91107-3814,CA,T1332,"T1332,",1332,TRUE,2010-10-14 12:00:00,2001-07-25 12:00:00,RG2,Pasadena East,12-hour,236,294,200,,PST,Pacific Std Time,UTC,-8,STR,(626) 584-2931,(626) 639-0206,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Which Wich Superior Sandwiches', 'Wine, Beer, & Spirits Available']"
en-US,12100 Harbor Blvd,,Garden Grove,United States,Orange,"12100 Harbor Blvd, Garden Grove, CA 92840-4004",SEC Harbor Blvd & Chapman Ave,33.787031,-117.913614,92840-4004,CA,T0192,"T0192,",192,TRUE,2011-06-02 12:00:00,1983-04-13 12:00:00,RG2,Garden Grove Harbor,12-hour,222,296,200,,PST,Pacific Std Time,UTC,-8,STR,(714) 971-4826,(714) 591-2537,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine & Beer Available']"
en-US,15614 Whittwood Ln,,Whittier,United States,Los Angeles,"15614 Whittwood Ln, Whittier, CA 90603-2324",SWC Whittier Blvd & Santa Gertrudes Ave,33.943006,-117.996039,90603-2324,CA,T2019,"T2019,",2019,TRUE,2010-07-22 12:00:00,2005-10-05 12:00:00,RG2,Whittier,12-hour,217,292,200,,PST,Pacific Std Time,UTC,-8,STR,(562) 371-9003,(562) 383-9309,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Pizza Hut Salads and Snacks', 'Starbucks', 'Wine, Beer, & Spirits Available']"
