transaction_id,date,amount,pokemon_id
d89851a5-4106-4aa9-a5b2-5183dd0e8c35,5/12/2023,16,295
b32afc8c-8f2c-4792-892a-16d92d2296a8,5/17/2023,42,451
149629af-74a4-440e-99f2-9307d89839af,6/26/2023,52,253
c9acd1d5-3c03-4e32-9137-182d7511f822,6/20/2023,85,477
58ee1f70-a2b2-4f32-95d3-200161804a5e,5/24/2023,79,239
eff914b4-037f-4b08-9ac7-6d04f632476e,5/31/2023,63,220
51282cd5-0aa5-4952-bdd5-4a4fee491e54,6/11/2023,71,388
58fd52cb-e975-428b-9016-ddcf016123a3,5/14/2023,80,526
a5889164-3e07-4513-984a-90b5570de2fe,5/10/2023,46,430
391ae56a-273d-4de8-84fa-d59c56424c78,4/30/2023,91,589
39c02890-0609-45dd-ace7-b2bbe18cd344,4/11/2023,81,247
ea115321-54f8-4b75-b4b8-613ea0ca750e,5/11/2023,47,473
47e352af-a8b3-42a2-b9a9-19969fc260f7,4/16/2023,67,147
34f0bfe9-33ce-4a4d-bdc1-61f29db1bd7b,6/15/2023,31,539
f5daabd2-da81-442b-8a9f-f56101629a9e,4/30/2023,50,241
8b958554-2838-4fa6-9ca3-92714586c002,6/1/2023,93,195
c4365002-f172-4672-bce8-2722258c6b00,5/14/2023,45,357
f83ef42b-a025-4560-ac7b-403a02430361,6/22/2023,53,778
19181480-bd0d-4f9e-a2aa-c74d18ee2576,4/14/2023,85,318
11681c6c-fb62-4166-a99d-ae674e607d54,6/8/2023,79,298
6377faef-c924-453a-8ce3-974ea43784e3,6/18/2023,11,548
e2e79ebf-4b00-4607-a2a8-9f042c8e9477,6/7/2023,94,791
0a4abf17-3af1-4eec-b8df-a7e3b2805ec4,4/4/2023,87,178
27b6ace8-1073-4d62-8b51-bf8901805c04,5/5/2023,47,15
fa38503d-f7fa-4de7-9539-4b7a4a0e9039,6/25/2023,72,211
3f082704-5b4d-4878-9bc6-73d628e18a6a,4/27/2023,51,544
6a76de96-c60d-45d3-9020-3b87145c7ae6,4/20/2023,32,485
fd301258-c80b-4632-acfc-716910b7ec66,4/7/2023,8,343
f781ef36-a25f-46ef-9ad9-a084726dd41f,4/9/2023,56,643
5d98ee03-ef55-49e7-9774-e4dda579fb48,6/22/2023,41,597
45fd6899-eb0b-4153-ba4d-9d67a6241bf6,5/3/2023,56,481
27ccaaaf-de41-48db-901b-c5ab60801d5f,5/18/2023,28,254
ef66cbb9-1c0e-4cef-a78c-fe583d73ee57,6/16/2023,63,431
e2c39bcd-ad7d-43d3-903c-9014fc0e1ece,6/24/2023,34,79
f3482665-2507-48ee-a6f1-e7de27b0a68d,6/2/2023,91,323
11d3b272-e53a-4b7b-90cc-968fc4bc4770,6/11/2023,39,739
94086d89-932f-4ef0-be00-c47094967219,4/24/2023,43,144
bf6fe5a6-180f-4282-875d-326b6b5ed79b,5/7/2023,44,388
a2f05078-ed6c-476f-9c23-28d32c540b46,4/16/2023,91,759
f671ca47-7936-4581-9075-5d2d9f7c46df,5/25/2023,6,275
acc3b661-01d8-433d-9cdc-91c107a6338b,4/7/2023,24,424
f82a77eb-b595-419b-afad-44afd2454f22,6/18/2023,34,244
9e665837-b6eb-4d6e-a6c5-b45f2473cf97,4/23/2023,52,340
16b5c6c8-7db4-4760-bfcb-0a5981557cff,4/26/2023,19,689
dc64013d-79a8-4210-a7e4-d0999fb59ef5,6/16/2023,71,421
743bd2c0-1986-47da-8d35-f291a1740292,4/25/2023,96,214
9481f41c-1884-47f3-a27b-ac07c9fc6e04,6/27/2023,58,597
500b5b7e-fa9e-44c8-b153-787e935d8a44,5/5/2023,25,673
fe0cb01d-86ed-4da8-8717-e360a47df93f,5/30/2023,6,55
f6357419-e893-4734-afe5-b7ee37db02dc,6/24/2023,82,776
7675f64b-4541-4bb3-8863-0bbb5db1d59c,6/14/2023,91,380
7fa2b601-9fb2-441d-8a84-c1d349556f33,4/11/2023,9,772
4c5563b7-5add-468a-b864-a6dece7fd337,4/8/2023,38,739
4ffeca2a-0c47-47e7-ad0e-721fab3484d6,5/13/2023,53,793
d878ce60-402a-48c9-ae06-25b4cdcaebe1,4/13/2023,54,206
a1e244c2-56ee-41c6-bbf1-57cddf6a4047,5/23/2023,27,589
c38b15a1-372e-4500-a0b6-c7f223500331,5/22/2023,90,467
ffc43ceb-889c-4c8a-b8f3-2cece25a6bed,4/15/2023,93,601
6cea8750-eff8-4a06-acae-5597be5c43b3,5/23/2023,69,435
05ba1f4c-02b6-4ba6-a5ca-c835eeca0f0d,6/10/2023,78,306
42e3c17e-529e-4799-8eae-bf9a657ce8d3,4/19/2023,24,657
695dee69-779a-48a7-9455-8357713fd388,6/18/2023,100,21
f6b4ca7d-2980-4f0f-9b05-b9dedc3fc3e0,4/26/2023,16,116
4f4bf667-a44c-4d68-a076-3acd1033e315,5/11/2023,44,272
ee6893fc-1233-4f70-a492-b99bd7ac57d3,5/21/2023,85,559
32bbfbd1-dd34-4916-9369-a2c51d2337d7,6/9/2023,73,126
f4af3576-22fe-45dd-826f-d4e382cae325,5/14/2023,42,372
2503eda4-44fa-406c-8eb9-5768d1b518d2,6/6/2023,24,143
e20ae6fb-50fb-4acb-81dd-7c8e5981077d,5/11/2023,44,47
8af3a824-4061-45a6-8037-598b0f2e7f9e,4/13/2023,29,106
d28541bb-925f-424a-80a6-b34778613199,6/20/2023,75,56
e55c8004-0cfc-4e1a-9e0c-cf5f3f8854a0,5/29/2023,95,440
30dcb88b-b60b-4839-8002-10cb0e0a2d7a,4/14/2023,57,130
8256bf47-0320-4385-951a-3b467551fc04,4/19/2023,70,102
0b7f1f07-f709-4339-b840-2bd674b71600,4/7/2023,95,331
1f33c9dd-f27d-46cb-bb52-d9947eab4dfd,5/19/2023,61,631
4f6dffc0-1561-4b99-a8f8-24bab8706554,4/11/2023,51,462
ce71c13f-51ec-4eea-9aa2-ae2b830ed765,6/22/2023,35,165
a50e078f-560e-48ee-b431-04833bdfb19a,6/6/2023,26,696
b74a3db6-3d56-4226-aa37-85b4ade08775,4/29/2023,100,131
768c0a76-90c9-4a0f-a48c-863cacf51f06,4/10/2023,9,276
2e2c995d-8759-4dda-b904-bb70d0d08efa,4/7/2023,50,321
5b352845-8245-41d9-ae3c-70bfb82ec60c,6/22/2023,71,659
7cc54860-4656-489d-9bd6-f0ba623ed9ad,4/3/2023,85,204
fab91a79-6499-4e0d-b001-8051088f4162,6/27/2023,61,225
b59a73e4-0063-429c-aab5-07721827a054,4/30/2023,14,306
f5ebfc45-8c20-46d4-b2ac-f98413503204,4/8/2023,89,533
ad9064da-f6e3-4729-b61f-106a632c989a,4/9/2023,73,201
1dce34a4-5cf6-42d6-bdd7-acb2449f33da,5/4/2023,11,604
458b0f12-f0bc-4e18-aa86-f706d7738550,5/2/2023,29,39
539b9ab2-c26e-497b-befd-853509479731,5/30/2023,83,462
69a4ceb1-8722-492c-ab33-4d601ff7a56b,4/24/2023,11,268
cb9dfa69-bf57-420c-8065-79cc40f54cde,5/9/2023,46,99
9b46bad0-3747-47ac-97ac-0db24fbcae5e,5/17/2023,11,477
6ab09eba-05b1-46cc-b723-4ad5c1f428e8,4/20/2023,24,386
7e6b2171-0226-48d4-acea-25a11e10357b,6/13/2023,96,696
bbfa9d6a-9967-4b25-b90d-a04730b35ace,6/16/2023,72,740
cd11fa62-053c-4947-9724-f2780bdf8169,4/17/2023,25,522
4e49574b-b1fb-45c1-97f4-9a05dd7b8317,4/25/2023,86,437
dbbb6ac2-4e83-4250-9f6a-c982d977adf5,5/19/2023,77,729
359d5cfc-1a25-4e35-a01a-eca47529c466,4/1/2023,54,370
802fb844-6548-49b6-afae-581d96718214,6/8/2023,39,786
2c91b48b-1633-4fb7-b532-71922bee5c34,6/20/2023,35,317
c65cfc47-e8f9-4042-883f-e3f77e8642f7,4/23/2023,35,92
e683a7f4-0438-4fc4-9f9f-d8f2df637ce0,6/11/2023,73,666
2ab7ba59-2cd0-42f2-b175-49b0e425cf8f,5/7/2023,69,4
6089011c-adab-4089-a66d-c31a727b357f,5/28/2023,79,467
dcf0a675-a6e5-4446-b374-fd23e01a1403,4/7/2023,79,31
c9640364-200f-45ea-be87-224c7b78a0c4,5/20/2023,61,76
2781c7f1-e015-4c97-9377-c682ff55266e,5/20/2023,100,13
fefa2870-1b60-4be6-b49e-c3848ba77f0f,5/18/2023,39,743
d327e321-a9a0-44af-96c6-614b753b43ca,4/22/2023,55,57
181486ea-0ee8-4409-8363-41b54273ae1b,4/19/2023,77,702
06b2ac8a-8fa5-4adc-9d38-e07b0942cee2,4/15/2023,39,338
61a5f60d-bfb6-45df-92a6-0511bbe40de5,5/25/2023,51,76
c8f86f8f-3006-4a3e-8adb-83305bfd3431,6/22/2023,25,406
c31434a4-3192-4cad-8d68-36f94597087f,5/27/2023,34,521
d9a45d9a-3e6f-4fa3-b1e9-c3955dcc3e1a,6/15/2023,71,615
0d92fd64-86e0-4f5d-b688-7f01393bcfb3,4/14/2023,52,360
0d9eb300-f6dd-49ed-b895-a71b55ca2393,4/26/2023,65,151
b3af9705-d639-480f-89cf-58835d3fb620,5/31/2023,91,566
dbd13e4e-76cf-4f2f-90d3-9ea5f35a6403,4/12/2023,55,265
0f240e67-8b34-4891-afb2-8f506744fb5d,5/11/2023,26,743
73f329f6-25d4-40db-a60d-e01dc6e9328d,6/23/2023,61,186
06c3a259-478d-4947-83ec-6d4c999f4216,6/3/2023,89,398
dfde4a5f-a276-403b-a741-bd735fb0793d,6/28/2023,95,404
1c08e213-755d-41b3-a7e4-aa5ccc07379d,6/17/2023,25,63
2ec6b7f1-1cab-4d9c-bd9c-b496ee31f72f,5/17/2023,24,498
92a9095e-03e7-432b-b5e9-04fee52252e5,5/20/2023,71,765
a64af479-8c3e-45ad-b30a-64d0006c24bd,6/2/2023,67,378
e4b967f9-3e5e-4af7-a49f-b025fb96c737,4/15/2023,13,661
32ea5c81-d2a4-4ad7-842d-41303a79ba92,4/28/2023,6,332
3d1a66fc-84c4-4e4a-8202-6cbd69832cd5,5/21/2023,26,705
c6518916-f55f-420e-849e-0ba0aa7606fe,6/7/2023,83,764
029aea8f-d7cd-4d59-add8-46f6db48d3a9,6/13/2023,14,592
5f4ec574-923b-4ba5-9e8a-ba8598d1347c,6/19/2023,71,789
47738e71-cb98-4458-8af5-1c08b2b6e842,6/6/2023,18,592
7b9c2cd0-3d88-4772-aa94-28ed3ce7fabc,6/9/2023,63,345
946f8cf8-0b34-4b54-acc5-a76537b90d8c,5/15/2023,35,785
3c50fcf9-0dba-429a-9621-44353c2b2d0e,4/25/2023,35,246
8cb062a0-7e57-4836-96e3-d053fd07924b,6/12/2023,16,401
229ddae1-edfd-40b5-ba7f-a014d4e3ee3f,5/22/2023,76,330
fbbcb64d-8b25-41c3-bba5-32354350ea2e,4/28/2023,47,406
591ea489-b078-4a14-9ad5-3abcf0736684,4/19/2023,77,404
0bbdf24a-262e-445f-a98f-700c087bba2d,6/3/2023,42,448
1a8dc10d-d03a-48a1-9ff8-970da925155d,6/7/2023,13,160
8d74d3b3-d693-4e01-b039-0e1c9cf4d825,6/3/2023,10,590
d86b3857-6767-40fe-b7fc-d7cc6b187c2e,4/25/2023,55,456
6b399786-396e-4103-ad84-c626d4e41e29,4/10/2023,55,285
8abe9cd5-3dd8-4763-94c5-5b7509075923,5/6/2023,99,697
5de1d204-e3d3-432e-906a-1b4f2da22b5d,4/23/2023,45,191
62cd26a8-729f-4681-872d-3704558869ed,4/16/2023,33,508
d8e0e875-b8ff-46c3-9ab8-e25e940ee68c,4/14/2023,26,741
7c711235-6f02-42bc-adca-42f1f17913e1,6/5/2023,72,621
e96352d9-ce74-4cb4-ae8f-f981420adb48,5/11/2023,59,737
33af1fa0-378e-481e-9e41-927a9c04f5bb,6/7/2023,34,587
43b6c267-6762-4bf9-acec-3f2d12c94c41,5/19/2023,76,132
eec549d1-9e77-44f6-896e-771b358959c6,5/5/2023,74,82
eecc0c0b-4522-4429-9eb9-08dd55ae9c57,6/26/2023,65,604
e8a440dd-3127-4a00-bc62-3c01ff16f6f7,6/17/2023,86,406
b6642014-1cc4-4fd7-aa53-4e8f43623da6,6/14/2023,5,440
a38930d5-3216-40dc-ad6a-97722e92edb5,4/18/2023,6,269
2ec62fd4-14be-41c4-93e1-360ef378bbc2,4/18/2023,83,335
f112b217-d1ad-4f80-9dbc-46a391ef28a2,6/4/2023,88,614
5434f57c-2291-4c06-ba59-39763c1e325b,5/11/2023,81,496
a83a9819-be3c-4a37-8b58-36ab96a9f4d8,5/18/2023,72,293
9d13909d-b77d-4572-bf17-3a48351968f0,6/3/2023,40,506
42f01e01-85e1-444e-9fb3-d32e81741f8b,5/11/2023,47,92
e97a6cc5-840c-4eef-a216-2807060b840d,4/22/2023,55,746
6d1ae621-56c9-4bb9-bf73-da34d344d307,4/1/2023,77,108
679583f8-9217-4593-b6dc-9d48080cd248,6/23/2023,37,310
8542423b-f3b2-4876-ad4a-c838999d3a42,6/7/2023,31,562
c247f7fc-2b01-4fb2-8d7f-fe944ea75914,5/4/2023,38,406
df03eaee-86e9-47ad-80b3-71dcda2560b4,6/29/2023,93,757
7d44abf0-803f-4663-b7b6-4074f81a517f,5/12/2023,11,110
364fc47a-5fb6-4ea3-b360-faca88313076,6/2/2023,11,683
0d039ec0-95a0-43f7-9095-0dcdb66bb72a,6/17/2023,80,716
0c89565b-fe88-4b87-b7a8-9951c136416e,4/25/2023,71,47
19074fe6-6f6c-4375-9b9b-56117928f5c4,6/9/2023,88,533
fc240058-da2e-48bb-a7e6-c5f817906b00,4/6/2023,21,105
3e0b42a7-db89-40ba-a1df-664d22662ee0,6/23/2023,93,345
c2e7665e-d6bd-445f-ba72-cc32b8c96792,6/12/2023,96,674
80bb0031-d2cc-4423-82c1-ddad8d882b1e,4/24/2023,44,624
a07a6ebf-4f52-4ea8-9ea2-402210411161,5/23/2023,19,764
2997de21-ed8e-46f0-95e6-41d68643d7ac,6/3/2023,92,58
a63b5d3b-e767-4323-8e67-897bd1ef4712,6/27/2023,66,352
2a444606-d200-43f8-aef9-a6e413740dc1,4/12/2023,89,727
0267bfba-7ce2-424f-b410-3ca895c21952,4/18/2023,41,117
e1542825-eed8-4a3c-b637-a5162d03192a,4/4/2023,36,419
fd63f7ef-8af8-4d7c-87c9-0a4d03309d79,5/4/2023,91,659
09b23a3d-bd61-491d-89fc-795761d45f77,4/29/2023,56,12
caf8d0c7-402a-4f6e-9117-a77805a32f2b,4/23/2023,19,747
6fbf7422-23d3-497f-989e-c449bef1e203,5/12/2023,28,329
ce5ec069-a1ce-47f2-957c-240a79c6bc62,4/14/2023,49,464
24c52f51-8141-48ef-88fb-74368d9832e3,6/24/2023,19,646
9f0fcd3b-446f-4df0-a5a8-e572dbd30d69,6/8/2023,60,538
cd11a8b8-aedd-48fb-8950-71572bca81ff,4/1/2023,83,402
912c0471-6d46-4ff1-a577-8628b4295de1,4/29/2023,16,139
023bf97a-42ab-4a60-a23c-c5dd83f9dbfe,6/11/2023,27,66
a555dc85-7786-475c-bfee-35f52525adb3,6/29/2023,77,272
639e4af4-8a58-4123-bb05-79709748f25b,6/5/2023,26,49
18960994-6a9b-48ff-b149-1a7a94852900,5/28/2023,94,550
c82b8677-cfdb-4996-97d8-a9f72113ce29,4/29/2023,20,148
0b1b8b9b-4009-4255-9a7f-c41c8182a9e3,5/12/2023,90,52
87043af2-91fb-4cfc-b45d-47f224e662a2,5/13/2023,30,74
196487d3-7635-4a13-8787-0b1d189a80f8,6/24/2023,51,367
fa91685f-a0ed-479d-a2e4-ec74dcc8a55d,6/29/2023,60,64
64b3249e-31c6-4806-9aab-ac795a74cdf3,4/23/2023,21,566
d67bf745-bb75-44ac-9730-978efbf639c8,6/28/2023,29,730
0402f894-6ed6-4c59-a908-ac2eac3c20a7,5/23/2023,75,546
05dfbe59-a499-496b-859b-32ba368dd85a,6/4/2023,22,61
884cdd0a-c71b-4d41-857f-6ae1e49d07ed,4/14/2023,96,516
cdad1bd9-8f1d-46cc-b6a1-99ff41c4771d,5/19/2023,15,64
84c8434b-d8d4-4f3e-af6d-9fd2d841ebba,6/1/2023,73,524
e456d621-f792-4637-b040-df8659943707,4/20/2023,79,549
a3889e7c-8036-4dca-bac0-2a98382fffac,5/3/2023,83,717
e04b4682-3c9b-41de-9839-7ef0243a3395,6/6/2023,68,413
8fc48947-e87e-43fc-8f45-5b5b0da72c48,6/2/2023,29,390
a2219a7c-8508-489b-bb5c-00bf053161ff,4/20/2023,27,98
1d27a075-489f-4cc0-b75e-a6925e541fed,4/28/2023,6,482
73e12b0c-446a-4f26-868f-73d03f635639,4/19/2023,60,738
70b569ac-a580-4854-a1c3-ad6ed0ecad28,5/10/2023,63,257
f92bbf79-9047-408f-ad72-da2f1f2eddaf,6/2/2023,61,334
50ce21aa-b99e-4bbc-9c3d-6dcaa786c2f0,6/16/2023,37,511
5664b04a-0e39-418b-9242-ef9c32e524ca,6/23/2023,46,500
6eeb35ad-22b1-426a-936b-7b7fc9ac3208,5/5/2023,57,25
87fffc44-f3cb-405c-8923-bbd99eb9aabf,4/14/2023,73,640
7113d8d6-61c0-4232-9566-430209734f99,5/11/2023,12,221
40b96fe9-e7be-4ac8-b0f3-d95ad05097fe,6/3/2023,52,768
1e66a3f1-cf29-4783-a800-f6ff06fb4b2b,5/22/2023,32,85
636ab64e-08df-440a-869c-7a2e4292e24c,4/1/2023,31,159
8cc6e856-fd78-40d5-88ff-a474e2f04d5d,5/21/2023,98,110
960d2498-1fe7-411a-b419-371696b3ce91,4/27/2023,47,499
11fce065-bde0-414f-9d5b-e8de99dac3fb,4/10/2023,61,190
c44540cf-38c8-4496-896b-8999ae6ed053,4/22/2023,50,714
9b1b3f82-b4cd-406e-9d11-71b5b6a9dda4,5/21/2023,49,374
fe66a402-a30d-4a7b-b67b-4c96d5c3df07,5/14/2023,47,54
11306611-793c-444c-86de-48f234e91756,5/14/2023,66,249
d4a2dddf-2b6d-42dc-9df6-0dba6c679e97,4/20/2023,19,597
27dec8c8-f4b8-4488-9c48-5edb2fee3c6d,6/9/2023,79,598
48af0543-de8d-4dda-abef-59afd817ee2d,6/24/2023,27,157
3c4ded0b-59c7-4a7c-b3c0-342c193dfc8d,6/3/2023,10,761
be596890-26c4-493b-acab-00150e119044,4/24/2023,33,363
73a4d9de-b52f-4500-9822-92b4a6373a9a,4/27/2023,77,560
62a539ad-c426-4d14-b0c5-93905f89816a,5/7/2023,63,506
7a59c539-89be-42d8-bfa5-c973bd5b19f4,5/10/2023,97,225
582033bd-2f3b-463f-85ca-a9e21e30b3ab,5/11/2023,13,784
e9f9dec9-8227-4f90-b205-355ca2ff4958,4/3/2023,51,428
17a2abbf-8313-4a34-9283-8c6b8dba4782,4/6/2023,8,485
e26bf911-c002-48f3-8d41-61677f909720,4/2/2023,68,339
db05e2f6-deab-4632-aae7-a43ff379b7eb,6/22/2023,73,2
c6097b65-15af-4ca0-b421-985880677941,5/23/2023,95,706
c955e330-79bc-4390-9fca-dbd48c3f8999,6/22/2023,43,107
f727a0ae-2492-42d2-a5cb-e70fcf511992,4/20/2023,12,529
ea9bcdaa-da3a-499b-868f-f6de17c7c082,4/18/2023,76,661
d546be49-7565-4516-a297-c8efb77f2a42,6/3/2023,44,357
413a90e6-2e95-41d3-8bba-f9fde8cc1cb3,4/15/2023,5,358
87080b3d-7e19-4f38-ba83-e62691df1a23,6/21/2023,91,223
0fb4fbae-c8e7-4b11-93cb-f76453670c01,5/23/2023,26,720
4b84f0bd-d424-47d3-9978-9309a74fbe7c,6/19/2023,6,277
0d1f31b2-d95f-48c2-824a-3d4ac49a95e2,6/11/2023,33,54
0fb84443-8908-4a00-b197-7c7a88a8af01,5/10/2023,92,661
f203e37e-ce66-4081-ad9d-468e8f7a1f26,5/7/2023,97,591
93ed4bdf-1018-47e5-93d2-f6eb8786dd29,5/12/2023,46,479
ab647162-cc99-41c9-a414-8c360254707b,4/7/2023,74,569
fe7086a7-38b3-4226-a46b-6a5a4c87620f,5/30/2023,77,185
b5092b6e-7eb6-485d-be9d-4010a2cbb0f1,6/5/2023,92,393
1fc54d52-be71-4f1a-9fc8-0f7c0ecf0fd3,6/27/2023,41,430
7e866155-e4af-4f17-8e87-ed9ff7fe1f6a,5/10/2023,34,49
8c21541d-8548-4f60-9a7e-b7c073cd0c20,6/14/2023,59,102
facd6a02-b31e-4258-9a9d-7ace243d2d84,6/15/2023,15,636
4d132483-a1d9-4352-8349-7d0dd8cf671d,5/26/2023,68,731
1b3e7542-d650-4033-92db-09039808c82f,5/19/2023,50,587
3c570910-4ab1-4e22-9654-73c4157409e7,4/12/2023,96,57
6374fc8c-0155-4b64-8dee-b883b621705f,5/25/2023,6,746
8bfb1cf4-ea6a-433f-9bb8-ec97cadc1afd,6/28/2023,8,107
fa6eff6c-a737-4908-b68d-c606fd794bc2,4/7/2023,86,119
085739fc-84a7-4bda-94f6-705f1f9187ef,5/6/2023,70,225
3499f8da-6a70-4cdf-a2e0-3403e753ca67,6/19/2023,50,108
fe4b0170-b7e8-4f01-866e-9866c48a47f9,6/11/2023,58,531
b5614bba-f67c-41b0-bc14-f6f80bbbe2a3,6/8/2023,46,746
8b3d16cf-79ef-4dd3-9cb0-62ca9cfb9fc3,6/11/2023,97,679
068b74fe-4769-475d-b416-7f2c236e2b90,6/26/2023,49,603
7b84b7ee-b5a8-4641-a4ec-df3750501c19,6/24/2023,25,372
f4f2f8b8-ec00-4e78-9b79-daf4df980406,4/21/2023,98,54
e5378770-aaf5-4e57-a0cc-a8ef2ef71634,6/13/2023,82,577
29cc8f66-8cd2-4a21-9cb6-00baeee84c91,6/10/2023,76,42
a8513365-1e8b-4e19-8f75-e2f40ca5bb45,5/2/2023,99,15
5013a79a-883c-4cac-ae27-6ccc155eddcb,4/30/2023,60,67
6ae4bc73-5958-459d-923a-fb898b5be11d,4/14/2023,81,15
f67cd3cd-9d9f-4c7c-babc-cf80f0f278f9,6/29/2023,97,289
5103bd42-4851-47e3-9823-182610f59b68,4/30/2023,73,115
db9ba5db-965c-4f03-b061-7553641dd94e,4/3/2023,16,349
4be3011d-6bf8-4225-ac10-b4020cc63231,6/26/2023,33,350
a42dd495-0f25-420e-a40b-0373b64dfc16,5/28/2023,47,259
6daed4f4-c75d-4ede-84b8-03c26254fe77,6/19/2023,56,378
8f5fc40c-7f2e-4935-aa84-f0e9bd2f331f,6/14/2023,26,501
69547117-8f58-42eb-81bc-44ac452d697f,4/7/2023,60,222
ac87d773-bff1-43d9-904b-fa608762a930,6/2/2023,52,387
55d1c2b1-a995-425b-9bbb-31fdb2d7c36e,4/23/2023,44,301
3d47f18e-3971-470b-a3b9-659b574391c6,5/2/2023,29,688
6c87191d-c412-4bcd-9c69-e9ecfd344583,6/7/2023,12,735
04032d17-f1bb-4505-808b-7574b211c232,5/24/2023,60,519
d83cd7fb-98a9-49f1-9cdb-856863854d12,5/23/2023,7,421
33818a2c-74d5-4394-a6a7-d37bb249a4a8,6/19/2023,87,479
ad8f37f7-d04b-42f8-a560-1f630910d05a,5/16/2023,43,718
f6292528-566c-4f10-b9ae-9e6d3a67c9b7,5/31/2023,10,604
38999db6-ad7c-4b50-b394-c2d3b08e80c3,6/27/2023,7,267
f127a6b6-bf82-4e0f-b45f-f848aafb06d7,4/27/2023,26,502
4351d85b-89d4-4700-a8bf-b74c752da01f,5/8/2023,38,231
6b19c300-8130-480f-a674-902e0fb01c12,6/18/2023,93,604
1b59f8a0-c43c-43fc-9570-11fdd10be3d7,4/29/2023,15,558
47a55981-049d-4d7c-9fc4-0f8e0b647f78,5/19/2023,70,233
5ac99971-b59b-40c3-bfd1-d2e93d7c01ad,5/3/2023,38,517
32101e0e-30cc-4ad6-8cb3-9fd6461b4603,4/3/2023,21,507
881dd321-8c99-4b6e-ba22-0b1dc23b9dd3,4/8/2023,28,376
7b8dc7ab-7d0e-4dd8-858d-a5df19ed1b40,5/5/2023,69,417
b0863dfd-6aa3-4bfe-997e-76f51ee55179,4/20/2023,12,718
b548afc6-e59e-4320-a7be-e120df7ed4ef,4/15/2023,26,316
243d0f7c-d2c0-4118-b446-1b4c3bb2ec86,6/2/2023,9,295
ccb694ec-7334-4394-ad74-2340be6a4fb4,4/7/2023,92,63
c06731cb-6d73-4f86-b25c-e063d3f6ec24,4/23/2023,5,687
99b00b57-f523-48b2-b65e-b29d2bd6f59e,5/27/2023,74,801
182d3a0d-450c-4c25-8c08-138a0b59e897,4/12/2023,21,437
fe1596fe-5980-4dc6-b0c2-17538149ed10,4/26/2023,61,66
6e6f3864-6e84-4d34-9f26-aa39b3af3354,6/13/2023,92,648
c073694f-ee46-4371-9a28-6ea6f70ed308,4/16/2023,75,571
e4fd7f7e-003f-4381-b519-5eacdb9af302,5/19/2023,6,782
c320ad6c-6d76-41ea-97cf-c04280feaa4e,5/29/2023,26,203
4663348c-87b1-41c3-97cc-00b349e6deeb,6/29/2023,30,508
534e87fe-ce23-4b2c-bbc0-ca60854d3cd8,4/27/2023,16,437
76bb34a5-c85c-4e9e-bd72-0d7c9df966fd,6/14/2023,8,245
5ed80706-c580-41b0-bd83-e016560c4d2d,6/8/2023,65,779
5fde8ed1-9bca-4be8-a2b6-53acbd2b3efe,6/18/2023,21,333
02c7d961-a520-4c64-b7aa-f5af0d6551d3,4/3/2023,6,283
e8281eb0-8cb8-4fbd-9b2e-44322f27e35e,5/26/2023,46,308
1e00833c-80f6-4669-b864-df15662f086f,6/19/2023,56,241
c330257d-e938-44d7-ad12-25953afa23dc,4/19/2023,6,763
325f9597-2e1a-4eaa-9842-593a31bb4939,6/28/2023,32,627
82d17a3c-fffe-4121-a66b-b4ea2fcd4ce6,5/13/2023,80,641
a4ad4138-6704-4646-b061-6143d1503245,6/27/2023,29,228
cbc3ed07-654b-4a7f-9673-84b3691005fd,4/8/2023,100,693
5c45e6fb-5600-499f-b8fd-baaafd9f24d6,4/26/2023,54,284
9885f428-60cc-4dfc-abd8-ddb751243dc8,4/27/2023,30,154
23e14ee5-341d-421d-b0bc-94e5a3379d2f,5/24/2023,96,38
6814a8c1-036c-4563-844e-535199d28b23,5/15/2023,22,738
6d126f90-8094-4022-9bf0-0678bcff4268,6/11/2023,81,151
815cea29-9e84-49c1-86f8-b4ca41019d78,4/30/2023,73,295
3440b910-7673-4157-bedb-9eb907411d5f,5/13/2023,45,127
3035971b-6731-420e-b0fd-66d8d89eaddf,4/14/2023,95,332
945218c2-c923-4b6f-ab40-48f48d6a2030,5/3/2023,43,210
c515bb80-eed9-4733-8f4a-8f7239c5b06d,5/7/2023,90,769
6eeafc2f-b43d-4e99-bc95-16f55cbcd802,6/20/2023,20,132
b4b44757-4cd3-4311-ae60-681fb8acd66e,6/5/2023,12,709
747bbb11-8f31-4884-a017-42dd470b51e1,4/2/2023,38,294
06f81f31-bc96-4d1c-8499-28e49ee41845,5/9/2023,63,9
1af20727-a9c8-493c-b7bf-0fd389db864d,5/18/2023,24,188
5626003f-5615-4b40-8c8d-152ea4b459e5,5/27/2023,16,64
d03d8608-81fd-478a-9c5d-f4a3bfee760d,5/3/2023,5,601
661bd668-377f-48da-8fff-f97555773084,6/14/2023,67,697
a19ffaa8-6c06-4d6d-a71b-86ec4d32b3d1,6/6/2023,5,373
c6fe4c55-cb40-45d6-87d4-56fabb5043aa,5/28/2023,46,588
259306d3-55b1-439f-aebc-be41b829bb6a,4/9/2023,65,769
c8a7768b-74d3-4923-80db-ed79d674f936,4/10/2023,41,92
e5866590-f98b-4ffc-a635-d7afad66f35e,6/11/2023,10,232
f6c500be-fe15-415a-a551-4985222c4d82,5/16/2023,33,474
b4504b7b-0254-4b52-9b10-9a9006961495,4/9/2023,69,397
55a77bc6-4765-4413-912c-3483831a3387,4/23/2023,67,213
